school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content
Kaşınhanı İmam Hatip Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-kasnhan-imam-hatip-ortaokulu
Kemal Hatipoğlu İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-kemal-hatipoglu-ilkokulu
Konya Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-konya-lisesi
Konya Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-konya-mesleki-ve-teknik-anadolu-lisesi
Kozağaç Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-kozagac-mesleki-ve-teknik-anadolu-lisesi
MERAM MEHMET-KADİR ÖZGÜZAR İLKOKULU,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-mehmet-kadir-ozguzar-ilkokulu
Mehmet Akif Ersoy Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-mehmet-akif-ersoy-anadolu-imam-hatip-lisesi
Mehmet Beğen Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-mehmet-begen-ortaokulu
Mehmet Hasan Sert İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-mehmet-hasan-sert-ilkokulu
Mehmet Karaciğanlar Mevlana İmam Hatip Ortaokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-mehmet-karaciganlar-mevlana-imam-hatip-ortaokulu
Mehmet Şükriye Sert İlkokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-mehmet-sukriye-sert-ilkokulu
Meram 75. Yıl Kız Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-75-yl-kz-mesleki-ve-teknik-anadolu-lisesi
Meram Ali Yaman Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-ali-yaman-ortaokulu
Meram Ali Yaman İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-ali-yaman-ilkokulu
Meram Alparslan Anadolu Lisesi,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-alparslan-anadolu-lisesi
Meram Anadolu Lisesi,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-anadolu-lisesi
Meram Atatürk Kız Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-ataturk-kz-mesleki-ve-teknik-anadolu-lisesi
Meram Aybahçe Toki Şehit Süleyman Ballan İmam Hatip Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-aybahce-toki-sehit-suleyman-ballan-imam-hatip-ortaokulu
Meram Beybes Şehit Öğretmen Hüseyin Yavuz İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-beybes-sehit-ogretmen-huseyin-yavuz-ilkokulu
Meram Dere Cumhuriyet İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-dere-cumhuriyet-ilkokulu
Meram Dere Zafer İlkokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-dere-zafer-ilkokulu
Meram Fen Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-fen-lisesi
Meram Gödene Toki Şehit Yunus Berber İlkokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-godene-toki-sehit-yunus-berber-ilkokulu
Meram Gödene İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-godene-ilkokulu
Meram Harmancık Toki Ziya Nur Aksun Ortaokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-harmanck-toki-ziya-nur-aksun-ortaokulu
Meram Hasanköy İlkokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-hasankoy-ilkokulu
Meram Kaşınhanı Atatürk İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-kasnhan-ataturk-ilkokulu
Meram Lalebahçe Mehmet Fevzi ve Atiye Atçeken İlkokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-lalebahce-mehmet-fevzi-ve-atiye-atceken-ilkokulu
Meram Mehmet Akif İnan Anadolu Lisesi,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-mehmet-akif-inan-anadolu-lisesi
Meram Mehmet ve İbrahim Çelik İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-mehmet-ve-ibrahim-celik-ilkokulu
Meram Mehmet-Kadir Özgüzar Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-mehmet-kadir-ozguzar-ortaokulu
Meram Mehmet-Münevver Kurban Anadolu Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-mehmet-munevver-kurban-anadolu-lisesi
Meram Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-mesleki-ve-teknik-anadolu-lisesi
Meram Mustafa Bağrıaçık Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-mustafa-bagrack-ortaokulu
Meram Mustafa Bağrıaçık İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-mustafa-bagrack-ilkokulu
Meram Niyaz Usta İlkokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-niyaz-usta-ilkokulu
Meram Turan Bilge Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-turan-bilge-ortaokulu
Meram Turan Bilge İlkokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-turan-bilge-ilkokulu
Meram Çayırbağı Tahsin-Özlem Bengisu Emiroğlu Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-cayrbag-tahsin-ozlem-bengisu-emiroglu-ortaokulu
Meram Çayırbağı Tahsin-Özlem-Bengisu Emiroğlu İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-cayrbag-tahsin-ozlem-bengisu-emiroglu-ilkokulu
Meram Özcan-Saliha Çalıkuşu İlkokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-meram-ozcan-saliha-calkusu-ilkokulu
Meram İmam Hatip Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-meram-imam-hatip-ortaokulu
Meram Şehit Pilot Ayfer Gök Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-meram-sehit-pilot-ayfer-gok-ortaokulu
Meram Şeyh Şamil İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-meram-seyh-samil-ilkokulu
Meram Şifa Hatun Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-meram-sifa-hatun-mesleki-ve-teknik-anadolu-lisesi
Muhittin Güzelkılınç İmam Hatip Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-muhittin-guzelklnc-imam-hatip-ortaokulu
Mustafa İlboğa Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-mustafa-ilboga-anadolu-imam-hatip-lisesi
Mümtaz Koru Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-mumtaz-koru-anadolu-imam-hatip-lisesi
Naciye Mumcuoğlu Anadolu Lisesi,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-naciye-mumcuoglu-anadolu-lisesi
Necip Fazıl Kısakürek İmam Hatip Ortaokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-necip-fazl-ksakurek-imam-hatip-ortaokulu
Nuri Pakdil Anadolu Lisesi,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-nuri-pakdil-anadolu-lisesi
Osman Gazi Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-osman-gazi-ortaokulu
Rukiye Mehmet Akış Fen ve Teknoloji Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-rukiye-mehmet-aks-fen-ve-teknoloji-anadolu-imam-hatip-lisesi
Sare Özkaşıkcı Yatılı Bölge Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-sare-ozkaskc-yatl-bolge-ortaokulu
Selçuk İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-selcuk-ilkokulu
Tahir Büyükkörükçü Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-tahir-buyukkorukcu-anadolu-imam-hatip-lisesi
Telafer İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-telafer-ilkokulu
Ticaret Borsası Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-ticaret-borsas-ortaokulu
Uhut Mahallesi Ahmet Haşhaş İmam Hatip Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-uhut-mahallesi-ahmet-hashas-imam-hatip-ortaokulu
Vakıfbank İmam Hatip Ortaokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-vakfbank-imam-hatip-ortaokulu
Vali Necati Çetinkaya Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-vali-necati-cetinkaya-ortaokulu
Yaka Çumralıoğlu İmam Hatip Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-yaka-cumraloglu-imam-hatip-ortaokulu
Yavuz Sultan Selim Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-yavuz-sultan-selim-ortaokulu
Yavuz Sultan Selim İmam Hatip Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-yavuz-sultan-selim-imam-hatip-ortaokulu
Yaylapınar Ortaokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-yaylapnar-ortaokulu
Yenibahçe Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-yenibahce-ortaokulu
Yenibahçe İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-yenibahce-ilkokulu
Yeşildere Firuzan Işık İzmirligil Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-yesildere-firuzan-isk-izmirligil-ortaokulu
Yeşildere Firuzan Işık İzmirligil İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-yesildere-firuzan-isk-izmirligil-ilkokulu
Yunus Emre İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-yunus-emre-ilkokulu
Yıldız Kız Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-yldz-kz-anadolu-imam-hatip-lisesi
Zafer Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-zafer-ortaokulu
Zeki Özdemir Anadolu Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-zeki-ozdemir-anadolu-lisesi
Çarıklar Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-carklar-ortaokulu
Çarıklar İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-carklar-ilkokulu
Çayırbağı İmam Hatip Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-cayrbag-imam-hatip-ortaokulu
Çelebi Hüsameddin Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-celebi-husameddin-anadolu-imam-hatip-lisesi
Çomaklı Talip Kahraman Ortaokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-comakl-talip-kahraman-ortaokulu
Çomaklı İlkokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-comakl-ilkokulu
Üresinler İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-uresinler-ilkokulu
İbrahim Ethem Kız Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-ibrahim-ethem-kz-anadolu-imam-hatip-lisesi
İbrahim Hakkı Konyalı İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-ibrahim-hakk-konyal-ilkokulu
İhsan Özkaşıkcı İlkokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-ihsan-ozkaskc-ilkokulu
İnlice Ortaokulu,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-inlice-ortaokulu
İnlice İlkokulu,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-inlice-ilkokulu
İsmail-Adile Avcan İmam Hatip Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-ismail-adile-avcan-imam-hatip-ortaokulu
Şehit Abdullah Ümit Sercan İlkokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-sehit-abdullah-umit-sercan-ilkokulu
Şehit Ahmet Senih Durum İlkokulu,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-sehit-ahmet-senih-durum-ilkokulu
Şehit Fethi Sekin Mesleki ve Teknik Anadolu Lisesi,MERAM,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,meram-sehit-fethi-sekin-mesleki-ve-teknik-anadolu-lisesi
Şehit Mehmet- Lütfi Gülşen Anadolu İmam Hatip Lisesi,MERAM,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,meram-sehit-mehmet-lutfi-gulsen-anadolu-imam-hatip-lisesi
Şehit Ömer Halisdemir İmam Hatip Ortaokulu,MERAM,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,meram-sehit-omer-halisdemir-imam-hatip-ortaokulu
Şerife Mevlüt Harmankaya Ortaokulu,MERAM,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,meram-serife-mevlut-harmankaya-ortaokulu
Şükrü Doruk Kız Anadolu İmam Hatip Lisesi,MERAM,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,meram-sukru-doruk-kz-anadolu-imam-hatip-lisesi
100. Yıl Mahallesi Ahmet Haşhaş Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-100-yl-mahallesi-ahmet-hashas-ortaokulu
100.Yıl Ahmet Haşhaş İmam Hatip Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-100-yl-ahmet-hashas-imam-hatip-ortaokulu
AKINCILAR MAHALLESİ AHMET HAŞHAŞ İLKOKUL,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-akincilar-mahallesi-ahmet-hashas-ilkokul
ASELSAN KONYA Meslekî ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-aselsan-konya-mesleki-ve-teknik-anadolu-lisesi
Abdülezel Paşa İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-abdulezel-pasa-imam-hatip-ortaokulu
Abidin Saniye Erçal İlkokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-abidin-saniye-ercal-ilkokulu
Adil Karaağaç Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-adil-karaagac-mesleki-ve-teknik-anadolu-lisesi
Adnan Akgül Özel Eğitim Meslek Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-adnan-akgul-ozel-egitim-meslek-lisesi
Adnan Hadiye Sürmegöz Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-adnan-hadiye-surmegoz-ortaokulu
Ahmet Acar İlkokul,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-ahmet-acar-ilkokul
Ahmet Hazım Uluşahin İmam Hatip Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-ahmet-hazm-ulusahin-imam-hatip-ortaokulu
Ahmet Karacigan Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-ahmet-karacigan-ortaokulu
Ahmet Perihan Demirok İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-ahmet-perihan-demirok-ilkokulu
Akşemseddin İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-aksemseddin-ilkokulu
Alaeddin İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-alaeddin-ilkokulu
Aliya İzzetbegoviç Anadolu Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-aliya-izzetbegovic-anadolu-lisesi
Atatürk Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-ataturk-anadolu-lisesi
Atatürk Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-ataturk-mesleki-ve-teknik-anadolu-lisesi
Ayşe Tümer İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-ayse-tumer-ilkokulu
Ayşe-Kemal İnanç İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-ayse-kemal-inanc-imam-hatip-ortaokulu
Barbaros İlkokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-barbaros-ilkokulu
Beyhekim İmam Hatip Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-beyhekim-imam-hatip-ortaokulu
Borsa İstanbul Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-borsa-istanbul-ortaokulu
Bosna Hersek Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-bosna-hersek-anadolu-imam-hatip-lisesi
Buhari Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-buhari-kz-anadolu-imam-hatip-lisesi
Büyükbayram Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-buyukbayram-ortaokulu
Cahit Zarifoğlu İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-cahit-zarifoglu-ilkokulu
Cemil Meriç Anadolu Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-cemil-meric-anadolu-lisesi
Cemile Erkunt İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-cemile-erkunt-ilkokulu
Cumhuriyet Anadolu Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-cumhuriyet-anadolu-lisesi
Cumhuriyet Mahallesi Ahmet Haşhaş Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-cumhuriyet-mahallesi-ahmet-hashas-ortaokulu
Dikilitaş Sahip Ata İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-dikilitas-sahip-ata-ilkokulu
Dolapoğlu Anadolu Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-dolapoglu-anadolu-lisesi
Dr. Mustafa Öten İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-dr-mustafa-oten-ilkokulu
Dumlupınar Mahallesi Ahmet Haşhaş İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-dumlupnar-mahallesi-ahmet-hashas-ilkokulu
Dursun Fakih Anadolu Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-dursun-fakih-anadolu-lisesi
Erbil Koru Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-erbil-koru-anadolu-lisesi
Erdem Bayazıt Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-erdem-bayazt-ortaokulu
Erenköy Zeki Altındağ Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-erenkoy-zeki-altndag-ortaokulu
Erenköy Zeki Altındağ İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-erenkoy-zeki-altndag-imam-hatip-ortaokulu
Ertuğrul Gazi Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-ertugrul-gazi-ortaokulu
Eşrefoğlu İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-esrefoglu-ilkokulu
Fatih Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-fatih-mesleki-ve-teknik-anadolu-lisesi
Fatih Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-fatih-ortaokulu
Gazi Kız Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-gazi-kz-mesleki-ve-teknik-anadolu-lisesi
Hakim Ömer Onsun İlkokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-hakim-omer-onsun-ilkokulu
Hamidiye İmam Hatip Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-hamidiye-imam-hatip-ortaokulu
Hoca Ahmet Yesevi Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-hoca-ahmet-yesevi-ortaokulu
Hocacihan Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-hocacihan-anadolu-imam-hatip-lisesi
Hocacihan Hüseyin Yıldız İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-hocacihan-huseyin-yldz-ilkokulu
Hocacihan Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-hocacihan-ortaokulu
KOSOVA ORTAOKULU,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-kosova-ortaokulu
Kanuni Sultan Süleyman İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-kanuni-sultan-suleyman-ilkokulu
Kazım Özenç Seçen Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-kazm-ozenc-secen-ortaokulu
Kaşgarlı Mahmut Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-kasgarl-mahmut-ortaokulu
Kemal Akpınar İmam Hatip Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-kemal-akpnar-imam-hatip-ortaokulu
Kemal Rızvanoğlu İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-kemal-rzvanoglu-ilkokulu
Kemal İnanç Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-kemal-inanc-kz-anadolu-imam-hatip-lisesi
Konevi Anadolu Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-konevi-anadolu-lisesi
Konya Çimento Güzel Sanatlar Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-konya-cimento-guzel-sanatlar-lisesi
M. Halil İbrahim Hekimoğlu Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-m-halil-ibrahim-hekimoglu-mesleki-ve-teknik-anadolu-lisesi
Mahmud Celaleddin Ökten Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-mahmud-celaleddin-okten-anadolu-imam-hatip-lisesi
